IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160048813,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/18/2016 12:00:00 AM,08:16,TARAVAL,NONE,2200 Block of TARAVAL ST,-122.49017,37.7424682,"(37.7424682353625, -122.490170246651)",1.6005E+13
160048829,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,01/15/2016 12:00:00 AM,14:00,CENTRAL,NONE,500 Block of PINE ST,-122.40438,37.7917256,"(37.7917255614231, -122.404383062992)",1.6005E+13
160041851,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/15/2016 12:00:00 AM,15:00,BAYVIEW,NONE,3RD ST / OAKDALE AV,-122.3907,37.734797,"(37.7347969947349, -122.390697630683)",1.6004E+13
160041867,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/14/2016 12:00:00 AM,18:00,INGLESIDE,NONE,100 Block of SURREY ST,-122.43465,37.7359311,"(37.7359310855401, -122.434650247457)",1.6004E+13
160041873,ASSAULT,BATTERY,Friday,01/15/2016 12:00:00 AM,16:30,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.41711,37.7122562,"(37.7122561827524, -122.417107986993)",1.6004E+13
160041889,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,01/15/2016 12:00:00 AM,15:00,NORTHERN,NONE,POLK ST / POST ST,-122.41993,37.7868262,"(37.7868262082156, -122.419930111611)",1.6004E+13
160046055,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/16/2016 12:00:00 AM,11:30,SOUTHERN,NONE,STILLMAN ST / 3RD ST,-122.39638,37.7817492,"(37.7817492235226, -122.396381836885)",1.6005E+13
160046061,FRAUD,"FALSE PRETENSES, PETTY THEFT",Sunday,01/17/2016 12:00:00 AM,01:00,TENDERLOIN,NONE,GRANT AV / GEARY ST,-122.40504,37.7877654,"(37.7877653941874, -122.405043248406)",1.6005E+13
160046061,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Sunday,01/17/2016 12:00:00 AM,01:00,TENDERLOIN,NONE,GRANT AV / GEARY ST,-122.40504,37.7877654,"(37.7877653941874, -122.405043248406)",1.6005E+13
160046077,MISSING PERSON,MISSING JUVENILE,Saturday,01/16/2016 12:00:00 AM,07:30,BAYVIEW,NONE,1600 Block of MCKINNON AV,-122.38966,37.7361786,"(37.7361786073283, -122.389660701177)",1.6005E+13
160042031,ASSAULT,ASSAULT,Friday,01/15/2016 12:00:00 AM,16:50,BAYVIEW,NONE,SAN BRUNO AV / PAUL AV,-122.40211,37.7240376,"(37.7240376461441, -122.402109488937)",1.6004E+13
160042047,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/15/2016 12:00:00 AM,17:24,MISSION,"ARREST, BOOKED",MISSION ST / 23RD ST,-122.4186,37.7538382,"(37.7538382048501, -122.418596727459)",1.6004E+13
160042053,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,##########,17:15,TENDERLOIN,NONE,200 Block of POWELL ST,-122.4082,37.7868849,"(37.7868849113107, -122.408201657254)",1.6004E+13
160042053,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Tuesday,##########,17:15,TENDERLOIN,NONE,200 Block of POWELL ST,-122.4082,37.7868849,"(37.7868849113107, -122.408201657254)",1.6004E+13
160046146,WEAPON LAWS,POSS OF TEAR GAS WEAPON,Sunday,01/17/2016 12:00:00 AM,01:49,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.41096,37.78414,"(37.7841399509594, -122.410955248906)",1.6005E+13
160046146,WARRANTS,WARRANT ARREST,Sunday,01/17/2016 12:00:00 AM,01:49,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.41096,37.78414,"(37.7841399509594, -122.410955248906)",1.6005E+13
160046146,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,01/17/2016 12:00:00 AM,01:49,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.41096,37.78414,"(37.7841399509594, -122.410955248906)",1.6005E+13
160046152,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,01/17/2016 12:00:00 AM,01:45,SOUTHERN,NONE,1ST ST / MINNA ST,-122.39704,37.7893338,"(37.7893338164892, -122.397039347026)",1.6005E+13
160017846,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,##########,14:32,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.40654,37.7564864,"(37.7564864109309, -122.406539115148)",1.6002E+13
160017874,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,##########,15:35,SOUTHERN,"ARREST, BOOKED",16TH ST / VERMONT ST,-122.40463,37.765959,"(37.7659589563587, -122.404625868234)",1.6002E+13
160046237,ASSAULT,BATTERY,Sunday,01/17/2016 12:00:00 AM,02:39,MISSION,NONE,2000 Block of MISSION ST,-122.41966,37.7642206,"(37.7642205603745, -122.41965834371)",1.6005E+13
160046237,NON-CRIMINAL,LOST PROPERTY,Sunday,01/17/2016 12:00:00 AM,02:39,MISSION,NONE,2000 Block of MISSION ST,-122.41966,37.7642206,"(37.7642205603745, -122.41965834371)",1.6005E+13
160046259,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,01/17/2016 12:00:00 AM,02:35,SOUTHERN,"ARREST, BOOKED",MASON ST / TURK ST,-122.40895,37.7832879,"(37.783287873572, -122.408953598279)",1.6005E+13
160047188,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/17/2016 12:00:00 AM,13:16,CENTRAL,NONE,MASON ST / NORTHPOINT ST,-122.41379,37.8065527,"(37.8065526529839, -122.413789467232)",1.6005E+13
160048039,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,01/17/2016 12:00:00 AM,18:43,PARK,NONE,1100 Block of CLAYTON ST,-122.44697,37.7622299,"(37.7622299195945, -122.446973031254)",1.6005E+13
160048045,BURGLARY,"BURGLARY OF STORE, ATTEMPTED FORCIBLE ENTRY",Sunday,01/17/2016 12:00:00 AM,18:00,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.45277,37.7873917,"(37.787391694685, -122.452774301325)",1.6005E+13
160048067,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Sunday,01/17/2016 12:00:00 AM,18:10,INGLESIDE,NONE,200 Block of OTTAWA AV,-122.44771,37.7167188,"(37.7167188000613, -122.44770562687)",1.6005E+13
160227603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,03/18/2016 12:00:00 AM,14:30,NORTHERN,NONE,HAYES ST / STEINER ST,-122.43283,37.775625,"(37.7756249672772, -122.432832799205)",1.6023E+13
160254496,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,03/27/2016 12:00:00 AM,18:45,RICHMOND,NONE,JOHNFKENNEDY DR / CHAINOFLAKES DR,-122.50046,37.768154,"(37.7681540346442, -122.500458705939)",1.6025E+13
160343550,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,04/27/2016 12:00:00 AM,01:30,CENTRAL,NONE,400 Block of STOCKTON ST,-122.40698,37.7899181,"(37.789918101686, -122.406977563692)",1.6034E+13
160343550,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/27/2016 12:00:00 AM,01:30,CENTRAL,NONE,400 Block of STOCKTON ST,-122.40698,37.7899181,"(37.789918101686, -122.406977563692)",1.6034E+13
160051208,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,01/18/2016 12:00:00 AM,22:00,MISSION,NONE,300 Block of NOE ST,-122.43296,37.7633958,"(37.7633958260603, -122.432955532301)",1.6005E+13
160052046,MISSING PERSON,FOUND PERSON,Tuesday,01/19/2016 12:00:00 AM,10:45,PARK,NONE,1200 Block of PAGE ST,-122.44139,37.7717273,"(37.7717273141771, -122.441393701114)",1.6005E+13
160052052,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/18/2016 12:00:00 AM,20:00,INGLESIDE,NONE,1100 Block of PRAGUE ST,-122.43909,37.7101093,"(37.7101092765667, -122.439091067215)",1.6005E+13
160052096,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,01/19/2016 12:00:00 AM,10:00,RICHMOND,NONE,200 Block of CLEMENT ST,-122.46176,37.7831173,"(37.7831172548658, -122.461757386283)",1.6005E+13
160346792,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/27/2016 12:00:00 AM,23:00,BAYVIEW,NONE,1600 Block of PALOU AV,-122.39185,37.7345805,"(37.7345805334314, -122.391849084977)",1.6035E+13
160346805,OTHER OFFENSES,RESISTING ARREST,Thursday,04/28/2016 12:00:00 AM,09:04,MISSION,"ARREST, BOOKED",200 Block of SANCHEZ ST,-122.43102,37.7651022,"(37.7651022454799, -122.431021427806)",1.6035E+13
160346811,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04/28/2016 12:00:00 AM,09:11,SOUTHERN,NONE,0 Block of MISSION ST,-122.39279,37.7934607,"(37.7934607105517, -122.392791521307)",1.6035E+13
160346952,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/27/2016 12:00:00 AM,18:15,CENTRAL,NONE,1900 Block of HYDE ST,-122.41895,37.799061,"(37.7990610000915, -122.41895085107)",1.6035E+13
160018270,NON-CRIMINAL,AIDED CASE,Thursday,##########,17:24,CENTRAL,NONE,800 Block of GEARY ST,-122.41727,37.7861494,"(37.7861493947594, -122.417273344939)",1.6002E+13
160047984,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,01/17/2016 12:00:00 AM,15:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034,37.7754207,"(37.775420706711, -122.403404791479)",1.6005E+13
160051474,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,01/19/2016 12:00:00 AM,05:21,MISSION,"ARREST, BOOKED",3400 Block of 19TH ST,-122.41961,37.7601561,"(37.7601560806744, -122.419606505703)",1.6005E+13
160051480,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,01/19/2016 12:00:00 AM,03:55,MISSION,NONE,1000 Block of SOUTH VAN NESS AV,-122.41671,37.756348,"(37.7563479680934, -122.416710633703)",1.6005E+13
160052745,WARRANTS,WARRANT ARREST,Tuesday,01/19/2016 12:00:00 AM,12:44,PARK,"ARREST, BOOKED",2000 Block of TURK ST,-122.44288,37.7790848,"(37.7790847945008, -122.442881214986)",1.6005E+13
160052814,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,01/19/2016 12:00:00 AM,12:09,INGLESIDE,"ARREST, BOOKED",0 Block of OTTAWA AV,-122.44526,37.7149144,"(37.7149144384204, -122.445259363989)",1.6005E+13
160053107,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/17/2016 12:00:00 AM,17:00,CENTRAL,NONE,900 Block of PINE ST,-122.41164,37.7906966,"(37.7906966141718, -122.411638240183)",1.6005E+13
160053129,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/16/2016 12:00:00 AM,18:00,BAYVIEW,NONE,INGALLS ST / THOMAS AV,-122.38568,37.7272327,"(37.7272326718559, -122.385684144722)",1.6005E+13
160049996,ASSAULT,BATTERY,Monday,01/18/2016 12:00:00 AM,15:30,BAYVIEW,NONE,JENNINGS ST / PALOU AV,-122.38529,37.7307907,"(37.7307907400744, -122.385290220991)",1.6005E+13
160052416,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,01/19/2016 12:00:00 AM,12:37,CENTRAL,NONE,700 Block of SACRAMENTO ST,-122.4054,37.7935249,"(37.7935249040335, -122.40539653724)",1.6005E+13
160053812,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,01/19/2016 12:00:00 AM,19:08,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41356,37.779514,"(37.779514030063, -122.413564091744)",1.6005E+13
160053925,WARRANTS,WARRANT ARREST,Tuesday,01/19/2016 12:00:00 AM,18:18,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.40529,37.7863072,"(37.7863072236365, -122.405294845215)",1.6005E+13
160053931,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/19/2016 12:00:00 AM,17:00,RICHMOND,NONE,2100 Block of CLEMENT ST,-122.4822,37.7820747,"(37.7820747247744, -122.482203894121)",1.6005E+13
160054020,MISSING PERSON,FOUND PERSON,Tuesday,01/19/2016 12:00:00 AM,02:10,MISSION,NONE,2400 Block of HARRISON ST,-122.41235,37.7582177,"(37.7582176613659, -122.412354033821)",1.6005E+13
160054058,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,01/19/2016 12:00:00 AM,20:13,SOUTHERN,"ARREST, BOOKED",CHANNEL ST / 3RD ST,-122.3899,37.7748982,"(37.7748981936323, -122.389898139791)",1.6005E+13
160054296,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/19/2016 12:00:00 AM,19:30,MISSION,NONE,0 Block of HOFF ST,-122.42058,37.7641819,"(37.7641819463712, -122.420575720933)",1.6005E+13
160018446,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,##########,18:30,RICHMOND,NONE,800 Block of 35TH AV,-122.4949,37.7729991,"(37.7729990857102, -122.494900792341)",1.6002E+13
160018452,OTHER OFFENSES,VIOLATION OF EMERGENCY PROTECTIVE ORDER,Thursday,##########,15:00,TARAVAL,"ARREST, BOOKED",100 Block of INVERNESS DR,-122.48278,37.7317554,"(37.7317553709575, -122.482775728887)",1.6002E+13
160044093,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,##########,16:00,CENTRAL,NONE,700 Block of HYDE ST,-122.41667,37.7877292,"(37.7877291936428, -122.416666396234)",1.6004E+13
160044106,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/15/2016 12:00:00 AM,17:30,BAYVIEW,NONE,0 Block of CASHMERE ST,-122.38271,37.7358858,"(37.7358858148594, -122.382705072801)",1.6004E+13
160048675,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,01/16/2016 12:00:00 AM,16:00,SOUTHERN,NONE,600 Block of MARKET ST,-122.40166,37.7889049,"(37.7889048945911, -122.401655040432)",1.6005E+13
160048697,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,01/18/2016 12:00:00 AM,05:20,SOUTHERN,"ARREST, BOOKED",MARKET ST / 7TH ST,-122.41252,37.7804777,"(37.7804777480508, -122.412515341356)",1.6005E+13
160048697,OTHER OFFENSES,PROBATION VIOLATION,Monday,01/18/2016 12:00:00 AM,05:20,SOUTHERN,"ARREST, BOOKED",MARKET ST / 7TH ST,-122.41252,37.7804777,"(37.7804777480508, -122.412515341356)",1.6005E+13
160048700,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,01/15/2016 12:00:00 AM,18:00,SOUTHERN,NONE,0 Block of TEHAMA ST,-122.39648,37.787382,"(37.7873819795737, -122.39647798117)",1.6005E+13
160318553,ASSAULT,THREATS AGAINST LIFE,Monday,04/18/2016 12:00:00 AM,14:36,NORTHERN,NONE,1000 Block of GOLDEN GATE AV,-122.42863,37.7799317,"(37.779931744212, -122.428629291515)",1.6032E+13
160052933,ASSAULT,BATTERY,Friday,01/15/2016 12:00:00 AM,11:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.45229,37.7256934,"(37.7256933575703, -122.452289660492)",1.6005E+13
160053301,ASSAULT,BATTERY WITH SERIOUS INJURIES,Tuesday,01/19/2016 12:00:00 AM,01:00,TARAVAL,NONE,2000 Block of 19TH AV,-122.47623,37.749556,"(37.7495560085762, -122.476226693275)",1.6005E+13
160055147,WARRANTS,WARRANT ARREST,Wednesday,01/20/2016 12:00:00 AM,10:00,MISSION,"ARREST, BOOKED",18TH ST / CASTRO ST,-122.435,37.7608878,"(37.7608878061194, -122.435002864298)",1.6006E+13
160055153,MISSING PERSON,MISSING JUVENILE,Tuesday,01/19/2016 12:00:00 AM,10:00,TARAVAL,NONE,2600 Block of 28TH AV,-122.4851,37.7382838,"(37.7382838346971, -122.485100621512)",1.6006E+13
160055636,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,01/20/2016 12:00:00 AM,12:15,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.41432,37.7799444,"(37.7799444052046, -122.414317857881)",1.6006E+13
160055636,WARRANTS,WARRANT ARREST,Wednesday,01/20/2016 12:00:00 AM,12:15,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.41432,37.7799444,"(37.7799444052046, -122.414317857881)",1.6006E+13
160055749,ASSAULT,THREATS AGAINST LIFE,Tuesday,##########,13:00,CENTRAL,NONE,700 Block of KEARNY ST,-122.4049,37.7946479,"(37.7946478828923, -122.404904447841)",1.6006E+13
160055783,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/20/2016 12:00:00 AM,11:43,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.4662,37.7725405,"(37.7725405391593, -122.466204667893)",1.6006E+13
160044770,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,01/16/2016 12:00:00 AM,16:45,RICHMOND,"ARREST, BOOKED",DIVISADERO ST / CALIFORNIA ST,-122.44044,37.7880671,"(37.7880671350434, -122.440442684037)",1.6004E+13
160044786,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/16/2016 12:00:00 AM,16:06,SOUTHERN,NONE,0 Block of 6TH ST,-122.40942,37.781615,"(37.7816150265786, -122.40942036456)",1.6004E+13
160044792,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Saturday,01/16/2016 12:00:00 AM,15:31,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.44661,37.7822458,"(37.7822458223917, -122.446612978839)",1.6004E+13
160044792,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,01/16/2016 12:00:00 AM,15:31,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.44661,37.7822458,"(37.7822458223917, -122.446612978839)",1.6004E+13
160044792,OTHER OFFENSES,FALSE PERSONATION,Saturday,01/16/2016 12:00:00 AM,15:31,PARK,"ARREST, BOOKED",2600 Block of GEARY BL,-122.44661,37.7822458,"(37.7822458223917, -122.446612978839)",1.6004E+13
160047285,ASSAULT,UNLAWFUL DISSUADING/THREATENING OF A WITNESS,Sunday,01/17/2016 12:00:00 AM,14:01,INGLESIDE,"ARREST, BOOKED",GENEVA AV / PRAGUE ST,-122.43193,37.7127679,"(37.712767884821, -122.431928011089)",1.6005E+13
160049758,TRESPASS,TRESPASSING,Monday,01/18/2016 12:00:00 AM,14:00,CENTRAL,"ARREST, BOOKED",300 Block of CLAY ST,-122.39974,37.7950326,"(37.7950325941141, -122.399739729147)",1.6005E+13
160049770,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,01/18/2016 12:00:00 AM,14:40,CENTRAL,"ARREST, BOOKED",700 Block of PACIFIC AV,-122.40801,37.7966997,"(37.796699717573, -122.408014703843)",1.6005E+13
160049770,ASSAULT,FALSE IMPRISONMENT,Monday,01/18/2016 12:00:00 AM,14:40,CENTRAL,"ARREST, BOOKED",700 Block of PACIFIC AV,-122.40801,37.7966997,"(37.796699717573, -122.408014703843)",1.6005E+13
160056656,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/20/2016 12:00:00 AM,16:58,INGLESIDE,NONE,300 Block of 29TH ST,-122.42779,37.7435764,"(37.7435764123767, -122.427792484689)",1.6006E+13
160018690,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,##########,19:15,PARK,"ARREST, BOOKED",600 Block of COLE ST,-122.45055,37.7690591,"(37.7690591231714, -122.450545856412)",1.6002E+13
160018690,WARRANTS,WARRANT ARREST,Thursday,##########,19:15,PARK,"ARREST, BOOKED",600 Block of COLE ST,-122.45055,37.7690591,"(37.7690591231714, -122.450545856412)",1.6002E+13
160018690,NON-CRIMINAL,"CIVIL SIDEWALKS, BOOKING",Thursday,##########,19:15,PARK,"ARREST, BOOKED",600 Block of COLE ST,-122.45055,37.7690591,"(37.7690591231714, -122.450545856412)",1.6002E+13
160049770,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,01/18/2016 12:00:00 AM,14:40,CENTRAL,"ARREST, BOOKED",700 Block of PACIFIC AV,-122.40801,37.7966997,"(37.796699717573, -122.408014703843)",1.6005E+13
160049786,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,01/13/2016 12:00:00 AM,00:30,MISSION,NONE,BARTLETT ST / 25TH ST,-122.4194,37.7505727,"(37.7505727393139, -122.41940150486)",1.6005E+13
160049805,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Saturday,01/16/2016 12:00:00 AM,12:00,CENTRAL,NONE,900 Block of KEARNY ST,-122.40528,37.796551,"(37.7965510480789, -122.405283980519)",1.6005E+13
160054547,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/20/2016 12:00:00 AM,01:30,BAYVIEW,"ARREST, BOOKED",INGALLS ST / PALOU AV,-122.38343,37.7297381,"(37.7297381449981, -122.383433948755)",1.6005E+13
160054569,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,01/20/2016 12:00:00 AM,00:01,MISSION,"ARREST, BOOKED",600 Block of CAPP ST,-122.41766,37.7562905,"(37.7562905437465, -122.417664996559)",1.6005E+13
160054569,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,01/20/2016 12:00:00 AM,00:01,MISSION,"ARREST, BOOKED",600 Block of CAPP ST,-122.41766,37.7562905,"(37.7562905437465, -122.417664996559)",1.6005E+13
160044805,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,##########,22:00,SOUTHERN,NONE,900 Block of HARRISON ST,-122.40274,37.7783991,"(37.7783990943747, -122.402742650098)",1.6004E+13
160049902,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/18/2016 12:00:00 AM,15:43,MISSION,NONE,1800 Block of FOLSOM ST,-122.41561,37.7677178,"(37.7677177520665, -122.415605496237)",1.6005E+13
160054575,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/20/2016 12:00:00 AM,01:43,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.41406,37.7827931,"(37.7827931071006, -122.414056291891)",1.6005E+13
160054581,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,01/17/2016 12:00:00 AM,05:00,MISSION,NONE,0 Block of SYCAMORE ST,-122.42132,37.7626546,"(37.7626546490909, -122.421319353765)",1.6005E+13
160056167,OTHER OFFENSES,FALSE PERSONATION,Saturday,##########,18:00,TARAVAL,NONE,600 Block of DORADO TR,-122.46106,37.7255236,"(37.7255236361696, -122.461064763342)",1.6006E+13
160056189,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,01/20/2016 12:00:00 AM,00:56,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.43362,37.8002703,"(37.800270294431, -122.433622196421)",1.6006E+13
160056189,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/20/2016 12:00:00 AM,00:56,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.43362,37.8002703,"(37.800270294431, -122.433622196421)",1.6006E+13
160056195,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/20/2016 12:00:00 AM,13:00,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.4034,37.7754207,"(37.775420706711, -122.403404791479)",1.6006E+13
160055993,VEHICLE THEFT,STOLEN TRUCK,Monday,01/18/2016 12:00:00 AM,12:00,CENTRAL,NONE,1200 Block of BUSH ST,-122.41786,37.7890623,"(37.7890622568065, -122.417862646124)",1.6006E+13
160056866,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/20/2016 12:00:00 AM,09:52,CENTRAL,NONE,400 Block of SUTTER ST,-122.40778,37.7892734,"(37.7892734176444, -122.407780790878)",1.6006E+13
160056894,OTHER OFFENSES,"TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",Wednesday,01/20/2016 12:00:00 AM,18:25,PARK,"ARREST, BOOKED",500 Block of SCOTT ST,-122.4361,37.7747415,"(37.7747414797848, -122.436104771862)",1.6006E+13
160057052,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,01/20/2016 12:00:00 AM,08:00,BAYVIEW,NONE,800 Block of MENDELL ST,-122.38719,37.7380128,"(37.7380127667617, -122.387188618644)",1.6006E+13
160352539,TRESPASS,TRESPASSING,Saturday,04/30/2016 12:00:00 AM,01:34,BAYVIEW,"ARREST, BOOKED",1400 Block of EVANS AV,-122.38556,37.7415393,"(37.7415392647992, -122.385558706864)",1.6035E+13
160352614,ARSON,ARSON OF A VEHICLE,Saturday,04/30/2016 12:00:00 AM,03:15,BAYVIEW,NONE,200 Block of BAY SHORE BL,-122.4043,37.7442181,"(37.7442180802683, -122.404304136216)",1.6035E+13
160352614,ARSON,ARSON OF A COMMERCIAL BUILDING,Saturday,04/30/2016 12:00:00 AM,03:15,BAYVIEW,NONE,200 Block of BAY SHORE BL,-122.4043,37.7442181,"(37.7442180802683, -122.404304136216)",1.6035E+13
160352620,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,04/30/2016 12:00:00 AM,02:23,RICHMOND,NONE,300 Block of 8TH AV,-122.46642,37.7818716,"(37.7818716046508, -122.466424377549)",1.6035E+13
160045552,FRAUD,DEFRAUDING AN INNKEEPER,Saturday,01/16/2016 12:00:00 AM,21:00,CENTRAL,NONE,2800 Block of LEAVENWORTH ST,-122.41893,37.8073503,"(37.8073502516323, -122.418930302924)",1.6005E+13
160045568,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,01/16/2016 12:00:00 AM,21:13,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.40392,37.7871161,"(37.7871160984672, -122.403919148357)",1.6005E+13
160045574,WARRANTS,PROBATION SEARCH,Saturday,01/16/2016 12:00:00 AM,21:15,INGLESIDE,NONE,0 Block of MONTCALM ST,-122.4059,37.747204,"(37.7472040308887, -122.405898418864)",1.6005E+13
160045580,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/16/2016 12:00:00 AM,21:30,NORTHERN,"ARREST, BOOKED",MCALLISTER ST / VANNESS AV,-122.42025,37.7800746,"(37.7800745746334, -122.420250482603)",1.6005E+13
160045596,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,01/16/2016 12:00:00 AM,20:27,MISSION,NONE,400 Block of COLLINGWOOD ST,-122.43549,37.7550809,"(37.7550808546567, -122.435491979847)",1.6005E+13
160050783,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/18/2016 12:00:00 AM,17:00,NORTHERN,NONE,MCALLISTER ST / WEBSTER ST,-122.43005,37.7788488,"(37.7788487867396, -122.430047639392)",1.6005E+13
